"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","V342","V343","V344","V345","V346","V347","V348","V349","V350","V351","V352","V353","V354","V355","V356","V357","V358","V359","V360","V361","V362","V363","V364","V365","V366","V367","V368","V369","V370","V371","V372","V373","V374","V375","V376","V377","V378","V379","V380","V381","V382","V383","V384","V385","V386","V387","V388","V389","V390","V391","V392","V393","V394","V395","V396","V397","V398","V399","V400","V401","V402","V403","V404","V405","V406","V407","V408","V409","V410","V411","V412","V413","V414","V415","V416","V417","V418","V419","V420","V421","V422","V423","V424","V425","V426","V427","V428","V429","V430","V431","V432","V433","V434","V435","V436","V437","V438","V439","V440","V441","V442","V443","V444","V445","V446","V447","V448","V449","V450","V451","V452","V453","V454","V455","V456","V457","V458","V459","V460","V461","V462","V463","V464","V465","V466","V467","V468","V469","V470","V471","V472","V473","V474","V475","V476","V477","V478","V479","V480","V481","V482","V483","V484","V485","V486","V487","V488","V489","V490","V491","V492","V493","V494","V495","V496","V497","V498","V499","V500"
"350",28,21,33,34,18,36,23,17,45,25,15,27,60,36,10,24,29,65,36,15,43,19,34,23,19,21,38,39,56,57,25,28,11,52,27,70,12,23,29,43,18,26,58,43,65,64,57,44,39,29,42,20,47,65,12,55,27,16,18,44,28,40,13,58,24,31,69,57,32,57,57,33,27,67,32,66,34,68,50,47,46,51,39,56,60,11,64,41,45,34,38,49,18,17,59,15,17,46,19,30,70,54,13,10,37,38,52,63,31,23,24,67,49,48,42,35,46,12,66,67,44,62,64,63,24,23,68,49,23,67,47,37,55,33,37,14,68,27,65,31,26,40,19,17,21,50,33,25,61,70,45,56,53,37,56,68,33,27,30,33,44,28,42,47,44,57,43,12,57,36,37,27,45,64,19,44,29,18,37,44,55,17,49,34,28,64,23,42,46,59,32,55,31,38,50,63,43,61,10,25,44,36,19,27,64,50,67,49,41,67,38,39,55,42,52,30,25,40,48,53,61,18,38,31,38,66,38,62,26,41,37,12,30,51,34,29,18,62,54,30,24,16,57,13,52,60,24,59,65,43,46,56,44,11,60,17,10,24,63,57,51,62,53,70,50,65,59,70,64,50,19,12,51,26,40,63,17,49,61,34,19,48,13,46,48,33,16,68,21,30,37,36,17,63,48,24,26,28,29,63,43,53,55,30,36,57,22,51,33,48,35,45,20,15,30,25,29,65,13,50,55,66,11,42,58,41,40,56,69,26,50,15,16,45,18,64,57,68,20,21,58,61,43,29,47,13,51,68,66,49,22,21,36,28,68,68,45,13,65,47,34,56,47,56,44,20,27,12,41,33,66,13,51,56,53,31,48,22,49,34,53,41,50,59,50,67,56,40,12,58,49,40,34,65,32,29,26,13,37,53,53,67,16,28,37,26,41,67,16,23,61,49,31,65,32,69,37,24,58,27,35,35,61,51,52,45,38,20,70,50,11,27,12,58,51,39,69,44,41,43,13,55,41,56,34,62,58,22,57,59,29,63,16,22,61,34,34,20,11,63,47,55,67,52,45,22,21,67,54,23,59,14,44,42,25,23,30,65,12,68,19,28,19,47,30,16,25,13,33,49,49,36,31,18,39,21,55,56,59,30
"351",64,14,56,17,11,25,29,23,43,37,54,69,39,19,42,33,25,56,14,22,34,56,45,44,18,64,45,19,39,64,36,12,66,66,22,36,51,53,54,36,48,30,52,35,52,63,70,59,33,55,40,17,14,41,64,50,67,14,48,46,43,48,57,10,25,11,50,10,32,54,61,52,42,18,10,54,51,31,66,11,24,11,60,38,44,50,17,27,68,60,58,56,47,20,45,60,27,24,55,68,67,31,45,38,56,38,59,47,39,45,55,22,37,60,30,39,46,43,45,52,37,27,47,19,58,54,42,32,48,67,60,51,28,63,13,61,37,23,47,18,19,25,59,36,64,52,21,25,41,37,21,20,37,39,58,60,11,26,60,61,25,20,16,57,17,61,18,50,15,58,47,28,27,30,68,67,54,52,44,33,31,19,31,15,54,37,65,31,65,18,18,49,53,42,56,32,19,28,20,63,30,15,42,12,57,13,17,49,29,18,17,47,40,43,21,12,61,17,21,55,26,42,53,44,28,59,25,52,56,27,37,21,25,67,55,47,12,54,18,31,67,67,18,23,14,55,52,52,25,63,65,61,50,35,40,63,14,52,61,32,68,32,42,40,11,55,59,61,28,49,30,20,66,57,48,31,58,50,13,51,31,64,18,47,13,35,35,32,36,42,19,59,65,34,39,64,47,38,15,31,35,53,38,49,69,66,62,42,67,29,54,48,48,27,28,35,52,60,14,57,16,44,17,65,59,68,52,35,20,48,38,33,21,22,32,35,55,16,16,53,24,11,35,47,52,28,23,18,64,31,28,33,14,39,65,61,50,16,28,11,64,44,33,15,15,11,70,26,17,61,45,32,66,41,14,29,13,31,49,59,64,62,66,44,48,28,61,21,12,36,12,54,61,21,58,54,32,41,68,13,25,40,63,45,55,29,32,22,59,68,41,57,61,55,48,53,61,64,33,68,13,56,17,10,44,33,29,16,32,54,66,15,38,35,38,30,11,12,38,49,43,11,49,24,13,69,35,51,67,55,15,41,16,34,10,44,18,19,43,16,29,43,14,27,14,45,27,30,59,17,30,32,50,36,69,41,53,31,51,20,18,11,49,68,62,17,51,52,68,54,31,20,15,23,33,45,58,30,60,29
"352",22,61,62,25,43,19,66,52,13,30,14,59,32,45,37,42,26,35,70,18,54,46,40,63,23,45,63,23,55,36,32,46,47,19,36,12,47,42,20,51,46,10,40,13,13,10,34,61,11,25,26,64,35,26,43,48,13,57,56,69,53,49,57,21,43,20,54,22,65,57,58,67,30,58,59,33,40,39,62,22,36,13,48,28,55,22,36,62,65,50,31,13,65,51,63,26,21,48,30,43,37,69,37,59,46,51,37,27,58,58,10,69,54,55,17,26,25,57,53,52,31,49,41,13,58,32,63,51,69,11,66,68,68,33,14,47,43,12,59,35,14,17,17,58,14,18,36,57,33,19,29,49,60,16,18,23,66,34,35,35,29,68,44,15,40,29,35,11,59,69,31,30,58,56,58,68,49,62,51,45,53,68,31,31,62,66,38,51,31,52,38,13,20,17,27,37,29,54,47,35,20,58,41,43,36,56,22,44,40,45,12,13,14,47,42,62,32,18,19,26,51,66,44,51,47,53,59,61,22,65,24,55,38,62,46,60,42,13,38,50,42,59,40,35,51,10,53,21,25,54,41,30,12,59,67,28,30,52,14,30,24,38,47,43,34,60,27,41,67,58,37,12,52,40,17,61,39,39,12,44,34,44,64,52,12,25,57,29,51,65,29,15,66,45,66,68,64,61,45,19,17,11,20,33,46,57,51,45,51,10,39,32,68,19,55,55,45,10,23,21,58,60,18,27,32,48,26,42,34,31,42,11,67,58,30,20,15,16,64,48,57,55,42,21,17,30,21,21,70,26,56,35,19,23,31,56,37,45,57,46,46,35,20,20,17,53,55,34,23,57,49,66,25,36,29,26,13,28,33,12,21,67,67,55,36,34,37,38,46,60,69,14,11,31,19,35,40,55,65,63,43,66,47,54,28,31,18,54,47,53,53,68,34,64,47,51,49,61,46,24,32,24,67,17,13,70,66,47,39,33,23,11,46,31,13,60,50,55,33,46,38,63,37,58,20,30,62,11,68,20,17,54,28,17,55,56,64,53,32,12,53,59,36,34,47,12,65,63,34,56,56,18,23,50,65,54,60,22,66,48,17,54,18,59,22,55,31,26,61,16,37,34,31,38,68,27,48,37,13,29
"353",30,50,13,34,20,15,18,43,23,54,55,45,16,35,51,43,62,62,27,57,12,22,43,36,34,27,13,22,65,17,60,21,48,59,52,69,52,42,61,45,58,36,38,40,21,42,45,32,54,41,31,63,37,65,58,19,26,46,19,58,16,28,12,20,57,51,54,69,10,32,44,59,20,46,45,41,43,64,69,57,67,65,68,39,60,50,69,10,35,59,24,13,46,38,27,52,64,26,31,58,42,25,63,38,49,41,65,43,68,39,20,68,35,47,30,16,28,67,66,54,39,38,62,16,24,19,33,10,17,50,40,56,26,45,42,54,36,23,48,22,31,25,38,57,35,59,19,16,13,69,45,28,13,25,23,55,65,36,61,38,56,55,38,23,43,57,46,26,46,38,48,50,40,21,26,54,43,11,68,67,24,65,27,50,15,15,47,13,43,39,37,24,18,32,49,60,32,57,59,37,10,16,41,15,46,43,32,43,35,56,52,67,42,44,13,45,34,49,11,60,27,59,58,50,46,62,26,56,66,53,51,60,60,22,46,45,65,19,13,55,65,26,15,27,59,66,54,19,25,22,47,60,34,37,62,47,25,15,13,19,53,13,37,68,28,10,68,16,56,67,21,16,48,12,18,15,41,13,44,35,37,21,66,18,26,30,56,52,20,60,69,39,13,21,61,57,16,65,32,36,67,11,70,54,68,45,59,57,66,50,41,65,39,65,22,29,17,57,15,33,11,68,44,16,36,59,12,53,55,52,43,36,61,34,61,44,25,36,51,68,45,24,21,50,29,50,31,47,44,12,70,23,61,23,46,29,57,20,44,25,45,24,25,67,56,31,15,15,64,61,21,39,46,37,49,45,11,70,27,55,66,22,32,36,26,16,40,29,27,11,20,13,69,34,40,26,37,66,27,62,24,18,59,49,42,10,12,70,38,68,59,62,11,17,45,36,68,59,62,19,44,57,24,54,54,68,15,20,27,20,48,15,11,26,60,41,36,42,62,33,49,50,62,16,11,61,69,24,10,20,36,52,49,41,17,25,32,65,50,54,15,35,48,58,64,37,46,54,62,48,38,11,18,30,59,60,59,69,65,63,63,49,54,47,48,49,14,45,47,64,57,22,16,31,44,52,63,32,59,34
"354",40,67,41,38,31,26,26,18,36,36,25,17,64,23,55,12,53,23,31,37,44,23,50,40,25,34,14,45,45,50,69,17,63,50,22,11,61,26,38,16,50,57,31,70,69,16,68,28,20,53,37,31,17,41,27,65,27,16,49,14,21,36,51,12,30,54,24,48,19,59,20,44,14,29,65,63,22,17,60,18,34,21,13,59,20,67,65,33,11,22,57,51,50,35,21,46,45,37,56,28,58,65,44,27,20,22,31,51,64,32,61,35,48,29,49,57,23,62,59,56,68,37,39,19,66,30,47,66,56,57,56,13,39,64,41,27,55,66,60,34,67,32,65,40,64,25,54,56,43,44,64,41,65,28,11,39,40,61,61,13,56,33,35,46,58,66,20,36,54,44,32,14,33,27,12,46,44,17,61,50,39,48,56,38,60,29,19,50,27,61,39,49,20,62,22,39,15,61,51,17,16,47,13,69,64,17,52,17,53,30,18,31,22,25,30,60,46,63,61,43,53,22,19,17,24,69,44,63,46,28,11,55,16,45,56,24,18,14,66,65,65,45,38,54,40,11,11,14,63,64,52,28,61,30,19,49,18,24,50,53,42,51,29,19,11,17,15,51,50,12,26,37,25,65,64,49,44,12,51,57,15,55,58,46,53,69,67,49,38,19,65,69,67,65,36,18,25,50,17,23,59,16,57,29,68,38,42,59,25,52,45,43,16,62,30,18,17,59,61,19,65,17,57,64,28,37,20,64,40,42,33,67,63,61,55,63,23,47,40,20,60,30,51,48,33,27,11,30,26,68,38,44,62,15,44,28,16,67,63,14,13,23,44,66,65,28,11,16,30,42,25,31,32,15,33,53,68,69,52,21,62,60,57,14,17,38,47,57,13,43,44,51,65,13,46,57,31,46,55,69,34,58,13,37,42,39,53,17,47,69,34,39,32,28,37,60,11,51,30,61,44,29,30,35,48,21,19,63,41,66,48,44,63,28,12,28,16,22,52,51,51,19,54,19,66,34,47,31,24,39,25,68,57,25,58,63,41,69,21,29,27,66,19,27,35,47,21,46,69,12,15,38,34,40,19,19,69,24,30,67,14,30,38,37,35,57,59,32,46,66,62,32,65,33,67,66,56,31,51,62
"355",59,62,55,58,33,62,42,48,11,52,30,61,39,51,56,67,13,26,36,61,44,18,20,27,47,13,19,60,65,69,23,26,66,64,33,18,22,69,40,40,19,55,26,45,64,29,35,11,36,54,29,18,16,44,17,13,22,52,66,35,22,20,51,42,38,20,14,39,44,63,33,62,26,37,50,34,63,48,23,43,64,54,14,41,18,23,36,60,33,61,59,64,44,59,46,26,44,52,69,42,63,67,55,25,48,56,67,13,14,50,47,60,62,32,12,14,69,17,34,18,23,14,45,13,12,20,32,68,69,16,55,30,35,61,64,17,23,59,50,27,68,57,31,52,13,54,60,70,58,32,30,12,19,34,55,43,42,45,33,62,30,35,33,63,54,38,24,13,27,41,31,70,31,45,14,63,24,36,45,53,43,15,41,14,44,44,60,52,47,59,42,42,32,54,40,11,41,20,43,52,27,32,32,27,46,57,44,46,54,15,34,54,31,47,38,42,41,57,31,40,24,46,30,36,61,53,36,23,51,62,58,48,41,30,14,33,16,32,38,68,28,41,18,60,52,45,64,66,50,41,56,58,21,60,26,34,61,31,34,16,17,41,23,25,23,13,21,49,20,16,35,69,23,25,22,24,12,21,18,41,11,36,29,65,27,28,16,45,65,69,27,58,46,17,16,64,63,47,50,59,67,12,46,60,41,46,43,13,11,17,51,55,47,20,64,45,14,11,61,68,65,50,18,52,69,62,32,56,57,13,53,45,68,44,40,32,17,42,39,63,51,53,61,10,50,42,65,20,25,67,17,69,63,12,48,40,13,40,28,32,50,55,40,36,50,70,47,63,59,12,53,54,32,42,48,20,58,65,28,59,50,47,14,26,65,24,27,54,66,26,23,30,27,58,13,34,39,62,18,63,31,70,35,60,26,68,23,68,20,65,52,49,25,63,57,32,41,23,13,11,48,48,52,40,57,26,23,62,13,37,44,37,59,33,43,28,45,32,26,67,50,64,47,32,20,14,41,40,10,70,30,32,31,16,16,20,15,24,38,18,36,13,70,60,32,44,32,46,33,38,11,43,24,68,54,19,47,11,21,63,49,50,54,17,47,33,59,25,64,21,59,54,37,37,20,52,37,58,56,27
"356",50,29,38,65,21,53,41,30,19,15,49,53,54,35,60,65,54,36,13,46,39,62,21,47,59,46,13,21,56,26,36,61,48,20,53,66,29,38,34,38,57,21,36,15,36,47,64,53,50,44,62,49,63,35,36,30,54,60,69,39,11,56,23,15,15,62,26,63,24,50,14,22,19,53,60,14,33,35,44,12,38,36,53,50,14,40,23,18,17,53,46,58,40,38,11,12,15,48,45,39,26,13,56,20,61,29,70,12,13,37,61,62,29,52,53,21,29,56,32,53,13,38,67,25,20,46,47,43,45,57,52,41,26,21,67,33,18,50,68,52,41,10,44,43,55,11,16,35,50,49,51,49,28,38,55,31,61,63,70,42,54,24,39,65,12,62,30,53,66,34,38,44,46,15,11,62,24,43,60,48,67,69,21,13,41,27,59,49,49,63,61,18,39,67,35,21,11,69,45,21,51,65,41,49,50,18,61,22,50,58,64,31,21,46,48,35,44,41,18,52,65,15,55,25,18,26,40,25,12,68,22,49,56,28,52,63,42,30,30,35,55,58,39,64,42,70,56,10,11,19,67,21,38,33,35,52,68,53,16,15,12,68,60,66,24,21,59,55,34,34,64,69,31,46,44,55,63,29,67,23,49,58,51,60,58,35,12,34,44,29,63,11,62,62,63,53,53,38,22,69,61,46,21,37,56,23,22,26,42,16,17,33,58,12,24,47,48,57,50,62,24,28,13,55,44,59,49,57,69,32,48,56,60,53,25,35,15,33,12,22,64,67,11,39,19,63,67,11,29,22,20,19,33,25,57,52,31,39,17,68,37,46,66,59,36,58,37,35,58,64,52,13,14,13,57,28,19,34,31,53,38,37,46,38,51,15,68,52,55,15,62,15,63,62,67,54,15,62,49,11,25,61,16,56,42,27,16,45,56,33,11,11,27,33,26,45,27,24,29,13,14,17,45,46,59,25,49,48,59,45,38,36,17,27,47,20,31,59,60,41,35,65,43,15,51,57,64,12,49,27,43,21,52,43,22,54,36,59,36,54,37,52,20,63,20,38,37,43,57,43,36,26,58,45,38,54,36,28,12,63,53,59,50,54,61,40,23,67,22,34,51,19,36,70,18,12,45,29,62,21
"357",65,30,46,53,28,64,40,24,59,42,50,21,17,70,39,58,66,10,50,51,32,20,39,66,31,18,69,36,24,47,68,40,65,48,54,24,28,16,42,30,48,26,56,11,42,34,18,68,26,41,15,54,29,29,49,36,41,54,18,58,41,47,61,41,22,39,11,64,53,24,19,22,49,54,35,53,58,21,29,61,60,51,25,68,41,50,67,39,23,64,19,69,49,17,64,28,50,35,32,37,40,58,70,23,55,46,43,15,26,59,48,38,39,56,69,49,17,64,21,57,48,70,25,16,58,58,22,66,22,26,25,11,21,60,32,63,29,69,59,52,23,20,16,34,66,41,22,46,22,22,55,25,44,19,67,35,68,52,39,43,69,16,55,39,58,31,13,47,55,15,48,49,49,47,50,32,53,38,51,39,51,45,70,65,29,65,48,64,37,20,27,38,20,51,39,46,46,45,67,26,62,24,50,69,38,17,54,16,15,42,47,18,25,23,66,11,42,23,21,62,49,36,34,31,32,15,44,53,58,39,17,44,29,60,58,24,49,34,44,65,43,32,45,38,62,58,27,28,27,55,29,18,38,18,68,55,55,33,57,35,16,11,61,68,31,11,64,17,45,58,55,49,47,22,64,56,55,36,55,32,35,31,43,17,69,39,20,35,23,27,30,11,17,46,27,36,29,19,56,30,47,24,23,55,18,23,24,60,56,36,18,34,27,64,43,52,26,64,32,61,31,21,41,32,34,52,30,58,36,65,45,68,62,23,67,37,29,43,48,40,67,68,47,50,54,46,36,19,35,40,66,29,66,29,44,63,43,65,16,42,18,51,58,51,24,19,57,16,36,29,16,19,11,22,29,22,69,55,52,23,35,19,62,48,15,31,63,36,28,35,55,19,56,36,67,64,18,43,48,15,50,30,69,21,66,23,14,36,38,39,70,21,66,22,67,10,48,11,55,29,13,23,52,35,57,39,17,64,34,41,15,58,19,45,29,40,35,46,44,25,40,54,64,52,54,69,62,21,12,66,22,31,56,58,22,49,45,30,60,11,61,60,53,29,28,66,49,38,40,44,18,13,56,53,44,63,29,12,48,17,68,58,37,39,65,30,56,58,37,65,40,61,40,11,38,64,63,59,22,39
"358",18,23,51,16,48,60,66,13,46,11,20,23,49,24,38,12,44,41,61,68,27,52,20,63,68,23,44,55,69,60,62,16,26,38,38,49,10,14,63,15,43,42,58,60,19,16,12,10,66,24,26,37,46,28,18,65,68,17,65,39,45,62,53,15,16,57,64,12,36,49,29,22,47,16,58,50,39,29,65,12,46,19,70,58,57,11,24,56,24,69,49,63,37,66,67,62,30,50,56,39,42,22,49,24,44,37,12,55,64,67,45,36,56,25,58,65,43,36,53,63,39,37,19,16,49,15,18,39,14,17,67,21,18,58,41,40,11,18,47,16,36,44,65,63,21,17,64,50,49,40,14,66,35,36,31,13,15,51,31,25,49,51,54,22,14,27,51,14,26,25,46,19,21,23,43,27,61,32,28,58,46,31,40,25,34,18,57,59,36,51,57,25,19,68,67,60,33,30,51,10,67,48,68,28,57,14,22,46,57,22,65,19,30,62,14,53,35,29,46,68,15,63,53,37,56,39,44,49,45,63,69,35,51,69,19,57,28,40,42,33,51,11,32,58,18,61,44,16,19,70,18,36,47,26,63,62,36,19,69,13,59,69,63,18,25,65,51,50,28,20,61,50,40,64,25,31,46,38,34,44,37,53,58,20,25,51,46,35,54,57,19,38,45,18,20,38,66,26,56,41,50,63,37,36,61,30,23,30,47,42,57,28,47,40,42,64,47,29,49,64,37,61,22,29,54,16,33,57,42,57,49,31,61,57,63,38,41,31,31,10,48,68,62,20,68,68,29,49,30,54,50,51,11,33,39,66,47,57,29,14,41,28,14,60,24,17,42,63,64,15,51,49,63,70,25,53,30,40,13,50,52,48,39,38,35,46,64,35,19,49,30,45,40,46,11,35,66,48,15,38,61,30,67,39,28,15,25,53,12,42,13,48,33,26,16,15,14,53,57,17,41,48,63,33,46,47,24,47,62,51,52,48,43,24,19,40,52,28,33,25,44,53,24,14,18,14,25,33,24,41,60,19,37,53,29,28,59,44,49,25,56,26,34,31,64,14,17,32,44,53,68,63,68,58,42,15,38,60,51,70,40,47,53,55,35,56,52,59,38,35,52,24,69,62,41,29,37,30,57,62
"359",55,28,42,27,26,66,55,62,34,40,26,40,56,21,37,21,35,37,39,12,29,53,63,33,32,51,15,11,45,16,68,69,16,65,52,29,14,24,18,61,42,24,38,10,31,47,46,50,60,18,51,22,33,50,42,33,67,61,54,22,48,51,15,13,50,19,11,59,24,29,43,65,39,60,11,68,26,10,50,15,42,60,32,11,26,40,24,17,52,38,43,54,47,57,24,42,62,33,27,30,31,37,54,34,38,33,50,54,21,54,11,45,37,28,21,35,64,35,15,45,32,45,62,52,34,52,29,46,24,19,18,53,26,17,41,23,59,61,68,43,39,25,36,55,61,35,42,32,61,10,55,58,18,61,38,60,59,20,22,51,31,37,19,42,65,55,21,61,50,48,28,39,35,35,14,46,28,36,16,39,17,52,57,36,57,68,11,64,59,68,49,54,15,68,35,29,45,69,12,31,20,19,65,50,31,22,48,32,13,49,16,11,16,40,60,69,25,64,52,60,23,45,23,61,68,45,10,11,29,47,43,36,37,39,68,20,70,41,43,21,30,12,33,49,40,65,25,62,14,69,46,19,55,32,25,32,34,30,20,10,19,60,16,45,61,61,63,59,34,55,19,28,28,38,16,43,49,18,39,16,35,54,49,58,38,18,11,29,58,61,45,13,62,15,44,28,17,70,43,57,15,64,51,57,44,43,66,60,27,14,50,55,35,64,14,63,45,51,42,25,31,63,38,39,39,49,37,49,51,35,18,12,69,28,18,54,44,27,10,34,61,34,51,49,37,37,18,19,19,43,69,17,21,67,41,64,66,54,68,52,54,42,34,10,66,26,33,57,22,64,43,68,37,69,26,39,22,12,23,45,25,35,68,33,64,13,53,15,64,50,44,23,46,27,59,12,12,62,14,27,65,66,49,25,11,24,12,51,55,43,54,65,10,66,29,43,41,57,67,29,22,45,45,12,66,21,60,21,45,62,47,37,68,19,46,63,22,24,46,24,64,69,22,27,57,59,50,38,33,52,51,48,15,40,11,53,33,68,65,41,21,51,30,24,31,64,13,51,65,53,11,27,46,37,34,36,36,24,54,23,32,27,43,35,16,52,13,67,12,63,26,24,28,45,29,47,16,41,15,44
"360",57,20,54,19,33,13,44,31,34,46,15,60,68,55,27,17,26,30,62,44,13,16,60,37,33,64,37,45,51,50,39,34,37,68,44,49,68,56,11,33,11,57,43,64,25,59,62,34,65,46,67,62,66,12,26,28,21,48,13,40,14,49,23,59,25,15,50,32,69,43,57,36,59,19,68,44,29,51,30,12,57,23,67,54,11,38,54,40,22,66,18,54,30,28,47,44,35,56,35,21,23,53,20,65,36,63,33,39,19,37,11,16,55,11,45,53,22,16,43,63,15,59,38,48,43,23,44,28,52,47,21,46,52,62,20,39,36,53,65,62,51,29,18,35,40,59,69,21,57,48,62,29,16,12,66,20,42,45,11,18,23,49,28,19,55,50,29,70,19,35,45,27,45,20,55,11,49,64,13,55,37,38,28,37,51,62,49,61,67,48,49,39,29,44,36,10,47,30,43,48,49,32,69,50,55,42,37,42,59,40,54,17,46,67,50,11,28,29,66,47,35,67,53,36,38,65,36,66,20,64,40,22,44,16,27,46,46,30,11,60,20,66,22,59,67,63,57,26,50,46,66,60,68,17,60,47,52,40,62,34,34,36,47,64,23,67,21,20,16,53,52,63,59,67,44,19,64,46,69,38,43,27,25,69,50,35,23,17,25,41,55,66,68,65,64,11,59,43,52,60,49,35,30,12,55,25,37,21,48,12,23,21,33,31,15,39,69,58,42,27,34,32,64,52,44,42,49,29,24,32,52,55,26,49,69,62,66,25,16,51,60,63,62,14,33,38,36,57,25,12,33,33,36,20,62,49,63,40,33,52,31,13,61,35,43,20,17,18,57,41,35,53,48,44,15,11,55,37,51,34,63,44,15,40,67,64,30,20,61,32,54,44,35,25,39,23,55,39,44,24,59,19,31,22,68,62,61,64,38,51,49,57,56,13,26,18,63,37,54,20,45,64,27,34,19,19,15,42,51,42,40,23,22,31,52,54,67,34,65,52,46,49,21,26,58,62,16,22,20,68,41,14,39,66,24,67,32,39,48,36,23,63,25,57,66,22,63,64,22,38,35,18,33,52,21,20,45,40,52,28,24,69,47,32,60,32,49,58,68,26,12,52,55,33,59,15,47,36,28,48
"361",48,66,22,66,64,36,25,63,20,45,61,68,50,34,50,53,34,30,53,68,66,15,26,19,41,45,61,43,40,45,27,56,56,15,25,35,28,39,65,13,52,41,62,65,33,14,26,25,67,40,53,44,47,37,49,11,30,57,45,67,12,37,25,56,39,67,57,18,70,20,53,49,55,69,25,13,21,59,44,40,67,43,40,48,62,54,56,16,26,19,67,15,59,27,52,11,16,54,52,22,70,22,57,22,64,42,61,25,18,33,44,37,13,58,22,12,17,37,61,37,13,50,22,12,59,58,60,31,53,29,66,45,53,16,31,64,24,44,57,13,60,51,26,29,29,51,12,35,59,34,47,67,44,35,21,15,40,21,23,46,52,21,53,53,52,18,60,52,19,31,32,14,29,30,21,16,19,57,14,22,32,69,54,37,50,23,13,18,55,53,28,65,28,20,54,24,20,16,18,15,57,46,62,51,34,28,67,57,58,14,36,43,61,52,66,32,45,55,20,25,59,31,13,17,32,59,50,48,48,31,12,43,60,16,47,70,34,59,69,32,16,59,19,13,32,60,28,25,17,42,16,41,38,57,45,49,51,18,17,43,29,30,26,64,26,51,33,54,65,13,68,44,28,20,50,67,33,59,17,18,47,18,64,70,59,18,26,61,17,43,66,61,28,67,20,28,37,37,31,44,35,22,14,16,26,12,48,46,61,15,12,39,57,54,56,17,49,43,46,48,12,14,49,69,18,13,15,26,29,54,21,16,61,68,40,46,18,65,16,28,26,46,29,38,58,60,15,56,60,66,31,60,46,42,53,10,27,68,28,27,53,17,27,53,12,55,45,36,10,23,15,44,27,49,31,67,11,58,32,24,63,38,49,48,23,12,46,67,56,22,24,12,27,58,59,29,36,55,60,51,13,66,35,61,10,49,35,43,43,11,60,26,21,46,61,10,25,39,57,65,40,51,63,23,34,20,13,61,50,16,57,28,69,52,20,69,42,13,41,57,23,11,10,21,24,36,18,65,54,55,47,20,38,30,33,38,48,70,54,60,35,21,58,52,21,26,22,51,53,47,13,15,13,39,52,23,36,39,18,59,41,58,26,41,43,38,22,16,25,21,28,30,29,34,17,31,46,64,36,58
